Est Number,Premise Name,Premise Address 1,Premise Zip Code,TYPE,Status,Inspection Date,Inspection Type,Score,Violation List,
94733,BLUE SKILLET,213 E SEVENTH ST,40508,605,ACTIVE,13-Jul-2023,2,96,  48  50  56,
94734,OUR MAGIC YEARS CHILDCARE,1016-1020 N LIMESTONE ST,40505,605,ACTIVE,28-Jul-2023,1,100,,
94938,JET'S PIZZA,101 SAND LAKE DR STE 110,40515,605,ACTIVE,20-Sep-2023,1,87,   3   6  18  40  41  47  49  50,
94938,JET'S PIZZA,101 SAND LAKE DR STE 110,40515,605,ACTIVE,20-Sep-2023,2,96,  40  41  49  50,
94939,VIBURNUM VALLEY FARM CONFECTIONS,2150 GEORGETOWN RD,40511,605,ACTIVE,13-Sep-2023,1,100,,
94973,HIBACHI EXPRESS,565 S LIMESTONE,40508,605,ACTIVE,29-Sep-2023,1,98,  38  46,
95009,WILLOWS AT CITATION,1376 SILVER SPRINGS DR,40504,605,ACTIVE,10-Jul-2023,2,98,  34  50,
95009,WILLOWS AT CITATION,1376 SILVER SPRINGS DR,40504,605,ACTIVE,10-Jul-2023,1,96,  29  34  50,
95009,WILLOWS AT CITATION,1376 SILVER SPRINGS DR,40504,605,ACTIVE,06-Sep-2023,1,97,  48  50,
95259,PHO SAIGON,1555 E NEW CIRCLE RD #162,40509,605,ACTIVE,27-Sep-2023,1,94,  15  41  44  50  56,
95307,"A&W BURGERS, CHICKEN & FLOATS",2251 WAR ADMIRAL WAY STE 110,40509,605,ACTIVE,08-Sep-2023,1,98,  50  51,
95369,HORSEPARK BP,4538 GEORGETOWN RD,40511,607,ACTIVE,08-Sep-2023,3,100,,
95369,HORSEPARK BP,4538 GEORGETOWN RD,40511,607,ACTIVE,08-Sep-2023,3,72,   1   6   8   9  17  18  21  25  29  36  37  39  40  41  49  58,
95605,DICKEY'S BBQ PIT,"1315 WINCHESTER RD., SUITE 325",40505,605,ACTIVE,14-Aug-2023,1,95,  10  48  50  56,
95814,FIREHOUSE SUBS,"101 SAND LAKE DR, SUITE 150",40509,605,ACTIVE,02-Oct-2023,1,89,   6  10  13  40  50  56  57  58,
95827,SUBWAY - SOUTH PAVILION,"3851 MALL RD, STE 140",40503,605,ACTIVE,07-Sep-2023,1,99,  54,
95900,MCDONALD'S RESTAURANT #36629,2359 RICHMOND RD,40502,605,ACTIVE,13-Jul-2023,1,98,  40  50,
96054,"KIDZ CLUB, THE",2200 REGENCY RD,40503,605,ACTIVE,19-Jul-2023,1,100,,
96066,"NATHANIEL MISSIONARY SOCIETY,INC",1109 VERSAILLES ROAD,40508,605,ACTIVE,06-Jul-2023,2,98,  15,
96066,"NATHANIEL MISSIONARY SOCIETY,INC",1109 VERSAILLES ROAD,40508,605,ACTIVE,06-Jul-2023,1,96,  15  25,
96246,EL CHARRO AUTHENTIC MEXICAN CUISINE,"3090 HELMSDALE PLACE, STE 260",40509,605,ACTIVE,07-Jul-2023,1,99,  43,
96279,EINSTEIN'S BAGELS,505 ROSE ST,40506,605,ACTIVE,07-Sep-2023,1,92,   6   8  25  41,
96279,EINSTEIN'S BAGELS,505 ROSE ST,40506,605,ACTIVE,07-Sep-2023,2,99,  41,
96285,SUBWAY - MI KING,179 FUNKHOUSER DR,40506,605,ACTIVE,22-Sep-2023,1,100,,
96334,COMMON GROUNDS,"2901 RICHMOND RD, STE 160",40509,605,ACTIVE,24-Aug-2023,1,95,  40  41  50  54  56,
96350,EMPYREAL ARTISAN ALES,1224 MANCHESTER ST,40504,605,ACTIVE,06-Sep-2023,1,99,  50,
96368,WALGREENS #16036,2001 HARRODSBURG RD,40504,610,ACTIVE,06-Oct-2023,1,100,,
96454,ASIAN BISTRO,4224 SARON DR,40515,605,ACTIVE,09-Aug-2023,1,82,  10  17  18  24  25  38  39  41  44  48  50  56  57,
96454,ASIAN BISTRO,4224 SARON DR,40515,605,ACTIVE,23-Aug-2023,2,95,  17  48  50  56,
96526,MAD MUSHROOM OF UK,561 S BROADWAY STE 135,40508,605,ACTIVE,28-Jul-2023,1,85,   6  13  18  21  44  54  56  58,
96526,MAD MUSHROOM OF UK,561 S BROADWAY STE 135,40508,605,ACTIVE,28-Jul-2023,12,,"NOTICE AND ORDER OF QUARANTINE/VOLUNTARY DESTRUCTION
MAD MUSHROOM PIZZA SAUCE 23 GAL Q1/Q2",
96526,MAD MUSHROOM OF UK,561 S BROADWAY STE 135,40508,605,ACTIVE,21-Aug-2023,2,97,  56  58,
96526,MAD MUSHROOM OF UK,561 S BROADWAY STE 135,40508,605,ACTIVE,07-Sep-2023,2,99,  56,
96527,CITY BARBEQUE,2187 HARRODSBURG RD,40504,605,ACTIVE,08-Aug-2023,2,95,  34  44  50  51  56,
96527,CITY BARBEQUE,2187 HARRODSBURG RD,40504,605,ACTIVE,08-Aug-2023,1,90,   6  18  34  44  50  51  56,
96532,COMFORT INN & SUITES,2400 BUENA VISTA RD,40505,605,ACTIVE,18-Sep-2023,1,100,,
96533,ACTIVE DAY OF LEXINGTON,191 W LOWRY LANE,40503,605,ACTIVE,25-Jul-2023,1,89,   1   6  13  38  45  48  56,
96533,ACTIVE DAY OF LEXINGTON,191 W LOWRY LANE,40503,605,ACTIVE,09-Aug-2023,2,99,  56,
96561,AGAVE & RYE,3535 NICHOLASVILLE RD I-9211,40503,605,ACTIVE,26-Sep-2023,1,97,  39  44  50,
96561,AGAVE & RYE,3535 NICHOLASVILLE RD I-9211,40503,607,ACTIVE,26-Sep-2023,1,97,  39  44  50,
96623,CHIPOTLE MEXICAN GRILL #2429,"3565 NICHOLASVILLE RD, STE 935",40503,605,ACTIVE,19-Sep-2023,1,98,  45  56,
96645,PIES AND PINTS,401 W MAIN ST. SUITE 106,40507,605,ACTIVE,29-Aug-2023,1,89,   6  10  17  29  44  46  50  56  57,
96645,PIES AND PINTS,401 W MAIN ST. SUITE 106,40507,605,ACTIVE,29-Aug-2023,2,93,  10  17  44  46  50  56  57,
96653,WINBURN CAFE,1100 WINBURN DR,40511,605,ACTIVE,14-Sep-2023,1,85,   6  15  29  38  48  50  54  56  57  58,
96660,"BREAK ROOM, THE",1178 MANCHESTER STREET,40508,605,ACTIVE,06-Sep-2023,1,97,  50  54  56,
96668,BURGER KING #20867,730 LANE ALLEN RD.,40504,605,ACTIVE,17-Jul-2023,12,,"NOTICE TO CORRECT
AN INSPECTION  DISCLOSED THE FOLLOWING VIOLATIONS: EMPLOYEES LACKING FOOD HANDLER CARDS.  
THIS IS AN OFFICIAL NOTICE TO CORREC THE ABOVE LISTED VIOLATIONS WITH A PERIOD OF 10 DAYS FROM THE DATE OF RECEIPT OF THIS NOTICE.",
96668,BURGER KING #20867,730 LANE ALLEN RD.,40504,605,ACTIVE,17-Jul-2023,1,96,  40  48  50,
96680,UK - EARLY CHILDHOOD LABORATORY,621 SOUTH LIMESTONE,40508,605,ACTIVE,12-Sep-2023,1,100,,
96689,CHERISH THE CHILD CARE CENTER,474 STONE RD,40503,605,ACTIVE,07-Aug-2023,1,99,  40,
96707,"CINCO DE MAYO OF LEXINGTON 2, INC","3031 RICHMOND RD., STE 120",40509,605,ACTIVE,14-Aug-2023,1,96,  39  48  56,
96721,STAYBRIDGE SUITES LEXINGTON,125 LOUIE PLACE,40511,605,ACTIVE,14-Aug-2023,1,92,   8  29  48  50,
96721,STAYBRIDGE SUITES LEXINGTON,125 LOUIE PLACE,40511,605,ACTIVE,14-Aug-2023,2,97,  48  50,
96721,STAYBRIDGE SUITES LEXINGTON,125 LOUIE PLACE,40511,605,ACTIVE,14-Aug-2023,2,100,,
96721,STAYBRIDGE SUITES LEXINGTON,125 LOUIE PLACE,40511,605,ACTIVE,14-Aug-2023,1,100,,
96721,STAYBRIDGE SUITES LEXINGTON,125 LOUIE PLACE,40511,607,ACTIVE,14-Aug-2023,1,92,   8  29  48  50,
96721,STAYBRIDGE SUITES LEXINGTON,125 LOUIE PLACE,40511,607,ACTIVE,14-Aug-2023,2,100,,
96721,STAYBRIDGE SUITES LEXINGTON,125 LOUIE PLACE,40511,607,ACTIVE,14-Aug-2023,1,100,,
96721,STAYBRIDGE SUITES LEXINGTON,125 LOUIE PLACE,40511,607,ACTIVE,14-Aug-2023,2,97,  48  50,
96721,STAYBRIDGE SUITES LEXINGTON,125 LOUIE PLACE,40511,610,ACTIVE,14-Aug-2023,1,100,,
96721,STAYBRIDGE SUITES LEXINGTON,125 LOUIE PLACE,40511,610,ACTIVE,14-Aug-2023,2,100,,
96721,STAYBRIDGE SUITES LEXINGTON,125 LOUIE PLACE,40511,610,ACTIVE,14-Aug-2023,2,97,  48  50,
96721,STAYBRIDGE SUITES LEXINGTON,125 LOUIE PLACE,40511,610,ACTIVE,14-Aug-2023,1,92,   8  29  48  50,
96822,BRASA'S LLC,565 E NEW CIRCLE RD. STE #5,40505,605,ACTIVE,10-Aug-2023,1,88,  15  17  37  40  41  43  48  49  50  56,
96866,EL SABROSO,1445 VILLAGE DR,40504,605,ACTIVE,14-Sep-2023,1,87,  10  17  21  25  29  50  56  58,
96866,EL SABROSO,1445 VILLAGE DR,40504,605,ACTIVE,29-Sep-2023,2,99,  56,
96932,"HIGH ON ART & COFFEE, LLC",523 E. HIGH ST,40502,605,ACTIVE,22-Sep-2023,1,99,  50,
96933,TONY'S STEAKS AND SEAFOOD OF LEXINGTON,401 WEST MAIN ST. #102,40507,605,ACTIVE,10-Aug-2023,12,,"NOTICE TO CORRECT
AN INSPECTION DISCLOSED THE FOLLOWING VIOLATIONS:  PRESENCE OF FLYING INSECTS IN BACK KITCHEN AND MENU WITH OUT CONSUMER ADVISORY ON ALL ITEMS THAT ARE UNDER CODES. 
NOTICE TO CORRECT THE ABOVE LISTED VILATIONS WITH A PERIOD OF 10 DAYS FROM THE DATE OF RECEIPT OF THIS NOTICE. ",
96973,LEAN FEAST,220 RUCCIO WAY SUITE 190,40503,605,ACTIVE,11-Sep-2023,1,100,,
96992,LAQUINTA INN & SUITES,100 CANEBRAKE DRIVE,40509,605,ACTIVE,06-Oct-2023,1,100,,
96992,LAQUINTA INN & SUITES,100 CANEBRAKE DRIVE,40509,605,ACTIVE,06-Oct-2023,1,98,  46  50,
96992,LAQUINTA INN & SUITES,100 CANEBRAKE DRIVE,40509,607,ACTIVE,06-Oct-2023,1,98,  46  50,
96992,LAQUINTA INN & SUITES,100 CANEBRAKE DRIVE,40509,607,ACTIVE,06-Oct-2023,1,100,,
97047,EASTLAND PARK CHURCH OF THE NAZARENE,1605 JENNIFER RD,40505,605,ACTIVE,31-Aug-2023,1,100,,
97052,CLARK'S PUMP - N - SHOP,529 W MAIN ST.,40507,605,ACTIVE,23-Aug-2023,1,100,,
97052,CLARK'S PUMP - N - SHOP,529 W MAIN ST.,40507,607,ACTIVE,23-Aug-2023,1,100,,
97492,GRAND RESERVE,903 MANCHESTER ST #190,40508,605,ACTIVE,10-Aug-2023,1,96,  10  45  58,
97492,GRAND RESERVE,903 MANCHESTER ST #190,40508,605,ACTIVE,10-Aug-2023,2,98,  10  45,
97511,CRANK & BOOM CRAFT ICE CREAM,1210 MANCHESTER ST.,40504,607,ACTIVE,28-Jul-2023,1,100,,
97512,"COURTYARD DELI, THE",351 CHURCH ST,40507,605,ACTIVE,26-Sep-2023,1,96,  48  50  56,
97621,EL MANGO NIEVERIA & SNACKS,1414 VILLAGE DR,40504,605,ACTIVE,11-Sep-2023,1,97,  48  56,
97882,MISTER SOFTEE STATE MOBILE,1063 REDWOOD DRIVE,40511,605,ACTIVE,26-Aug-2023,1,100,,
98067,FAILTE IRISH IMPORTS,113 S UPPER ST,40507,605,ACTIVE,06-Jul-2023,1,100,,
98067,FAILTE IRISH IMPORTS,113 S UPPER ST,40507,607,ACTIVE,06-Jul-2023,1,100,,
98068,BROOMWAGON,800/802 N LIMESTONE,40505,605,ACTIVE,06-Jul-2023,1,93,  40  41  48  49  50  56,
98082,"CHRYSALIS HOUSE, INC",1374 BULL LEA LANE,40511,605,ACTIVE,14-Aug-2023,2,94,  10  17  36  44  50  56,
98082,"CHRYSALIS HOUSE, INC",1374 BULL LEA LANE,40511,605,ACTIVE,14-Aug-2023,1,92,  10  13  17  36  44  50  56,
98141,FRANKIE'S BAR AND GRILL,1101 WINBAK WAY,40504,605,ACTIVE,09-Aug-2023,1,92,  15  41  45  47  51  56,
98141,FRANKIE'S BAR AND GRILL,1101 WINBAK WAY,40504,605,ACTIVE,09-Aug-2023,2,94,  15  41  45  51  56,
98555,PIE FIVE,3401 NICHOLASVILLE RD STE F-616,40503,605,ACTIVE,19-Jul-2023,1,98,  40  50,
98558,HEALTHY WAY LEX,460 SOUTHLAND DR,40503,605,ACTIVE,14-Sep-2023,1,97,   1  50,
98558,HEALTHY WAY LEX,460 SOUTHLAND DR,40503,605,ACTIVE,29-Sep-2023,1,100,,
98746,KROGER FIELD THE LOGE,1540 UNIVERSITY AVE,40506,605,ACTIVE,16-Sep-2023,1,100,,
98748,BLUEGRASS CATERING,"903 MANCHESTER ST., SUITE110",40508,605,ACTIVE,10-Aug-2023,1,89,  10  18  25  46  48  51  56,
98748,BLUEGRASS CATERING,"903 MANCHESTER ST., SUITE110",40508,605,ACTIVE,24-Aug-2023,1,93,   6  25  48  56,
98748,BLUEGRASS CATERING,"903 MANCHESTER ST., SUITE110",40508,605,ACTIVE,24-Aug-2023,2,97,  48  56,
98852,LEXINGTON GRIFFIN GATE MARRIOTT RESORT & SPA,1800 NEWTOWN PIKE,40511,605,ACTIVE,13-Sep-2023,1,98,  17  37,
98852,LEXINGTON GRIFFIN GATE MARRIOTT RESORT & SPA,1800 NEWTOWN PIKE,40511,605,ACTIVE,13-Sep-2023,1,100,,
98852,LEXINGTON GRIFFIN GATE MARRIOTT RESORT & SPA,1800 NEWTOWN PIKE,40511,607,ACTIVE,13-Sep-2023,1,98,  17  37,
98852,LEXINGTON GRIFFIN GATE MARRIOTT RESORT & SPA,1800 NEWTOWN PIKE,40511,607,ACTIVE,13-Sep-2023,1,100,,
98932,21C LEXINGTON MASTER TENANT,167 W MAIN STREET,40507,605,ACTIVE,04-Oct-2023,1,94,  18  21,
98933,BEAUMONT SHELL #17,961 MIDNIGHT PASS,40513,607,ACTIVE,07-Jul-2023,2,98,  52,
98933,BEAUMONT SHELL #17,961 MIDNIGHT PASS,40513,607,ACTIVE,07-Jul-2023,2,97,  48  50,
98933,BEAUMONT SHELL #17,961 MIDNIGHT PASS,40513,607,ACTIVE,14-Jul-2023,2,100,,
99139,JASMINE RICE STATE MOBILE,911 WINCHESTER RD,40508,605,ACTIVE,19-Aug-2023,1,100,,
99217,ROCK HOUSE BREWING,119 LUIGART CT,40508,605,ACTIVE,31-Aug-2023,1,99,  56,
99230,Z MARKET #1,1150 VERSAILLES RD,40508,607,ACTIVE,15-Sep-2023,1,84,   5   6  10  29  41  43  45  48  49  50  54  56,
99230,Z MARKET #1,1150 VERSAILLES RD,40508,607,ACTIVE,15-Sep-2023,1,87,   5   6  13  29  48  50  54  56,
99230,Z MARKET #1,1150 VERSAILLES RD,40508,607,ACTIVE,02-Oct-2023,2,93,  48  49  50  54  55  56,
99230,Z MARKET #1,1150 VERSAILLES RD,40508,607,ACTIVE,02-Oct-2023,2,95,  48  50  54  55,
99261,"LIGHTHOUSE MINISTRIES, THE",190 SPRUCE ST,40508,605,ACTIVE,27-Jul-2023,1,100,,
99386,"LEMON TREE, THE",135 GRAHAM AVENUE,40506,605,ACTIVE,14-Sep-2023,1,96,  18  45,
99386,"LEMON TREE, THE",135 GRAHAM AVENUE,40506,605,ACTIVE,14-Sep-2023,2,99,  45,
99446,HAMPTON INN LEXINGTON MEDICAL CENTER,1953 NICHOLASVILLE ROAD,40503,605,ACTIVE,25-Jul-2023,1,99,  50,
99446,HAMPTON INN LEXINGTON MEDICAL CENTER,1953 NICHOLASVILLE ROAD,40503,605,ACTIVE,25-Jul-2023,1,100,,
99446,HAMPTON INN LEXINGTON MEDICAL CENTER,1953 NICHOLASVILLE ROAD,40503,607,ACTIVE,25-Jul-2023,1,99,  50,
99446,HAMPTON INN LEXINGTON MEDICAL CENTER,1953 NICHOLASVILLE ROAD,40503,607,ACTIVE,25-Jul-2023,1,100,,
99455,"COMMUNITY MONTESSORI SCHOOL, INC.",725 STONE ROAD,40503,605,ACTIVE,29-Aug-2023,1,100,,
99600,COLD STONE CREAMERY,3801 MALL RD SUITE 110,40515,607,ACTIVE,14-Aug-2023,1,100,,
99600,COLD STONE CREAMERY,3801 MALL RD SUITE 110,40515,607,ACTIVE,14-Aug-2023,1,99,  46,
99601,TAZIKIS MEDITERRANEAN CAFE,117 SOUTHLAND DR,40503,605,ACTIVE,15-Sep-2023,1,91,  34  45  48  50  56  57  58,
99601,TAZIKIS MEDITERRANEAN CAFE,117 SOUTHLAND DR,40503,605,ACTIVE,29-Sep-2023,2,94,  18  45  48,
99778,THE CRAFTY FOX,109 W MAIN ST,40507,605,ACTIVE,28-Sep-2023,12,,"NOTICE TO CORRECT
AN INSPECTION CONDUCTED DISCLOSED THE FOLLOWING VIOLATIONS: INSPECTION NEEDED",
99880,PANCHITOS ICE CREAM #2,481 W NEW CIRCLE RD STE 155,40505,605,ACTIVE,01-Sep-2023,1,96,  17  44  48,
99956,UK HEALTHCARE FACILITY KITCHEN,1000 S LIMESTONE,40536,605,ACTIVE,25-Aug-2023,1,95,  34  45  48  56,
99957,UK HEALTHCARE FACILITY CAFETERIA,1000 S LIMESTONE,40508,605,ACTIVE,25-Aug-2023,1,96,  44  45  48,
100046,JIMMY JOHN'S,397 WALLER AVE.,40503,605,ACTIVE,25-Jul-2023,1,96,  40  41  50  51,
100047,BJ'S RESTAURANT & BREWHOUSE,3297 NICHOLASVILLE RD,40503,605,ACTIVE,25-Sep-2023,1,97,  37  44  50,
100108,SAV'S CHILL STATE MOBILE,P.O. BOX 1035,40588,605,ACTIVE,03-Jul-2023,12,,"NOTICE TO CORRECT
ESTABLISHMENT FAILED TO REGISTER VIA READY OP LINK 48 HOURS PRIOR TO EVENT",
100138,STARBUCKS COFFEE #27458,685 WILSON DOWNING RD,40517,605,ACTIVE,14-Aug-2023,1,93,   1  40  46  48  56,
100138,STARBUCKS COFFEE #27458,685 WILSON DOWNING RD,40517,605,ACTIVE,28-Aug-2023,2,97,  48  56,
100245,SHILLITO POOL CONCESSION STAND,300 E. REYNOLDS RD,40503,605,ACTIVE,10-Jul-2023,2,97,  37  48,
100419,SNACK SHACK,242 LOCUST FARM RD,40511,610,ACTIVE,29-Sep-2023,1,100,,
100466,PJ COFFEE - ARAMARK UK DINING,550 S. LIMESTONE,40506,605,ACTIVE,31-Aug-2023,2,100,,
100466,PJ COFFEE - ARAMARK UK DINING,550 S. LIMESTONE,40506,605,ACTIVE,31-Aug-2023,1,95,  13  18,
100468,JOE CRAFT FOOTBALL TRAINING CENTER,1540 UNIVERSITY DR,40508,605,ACTIVE,04-Oct-2023,1,91,  18  23  45  46  51,
100471,LIMESTONE PANTRY,111 AVE. OF CHAMPIONS,40506,610,ACTIVE,13-Sep-2023,1,96,  10  25  56,
100471,LIMESTONE PANTRY,111 AVE. OF CHAMPIONS,40506,610,ACTIVE,13-Sep-2023,2,98,  10  56,
100473,FRESHII - ACADEMIC SCIENCE BLDG,680 ROSE ST,40506,605,ACTIVE,22-Sep-2023,1,100,,
100504,LOCO ICE,1979 PAVILLION WAY,40509,603,ACTIVE,06-Jul-2023,1,96,  38  40  51  57,
100587,COVENTRY OAK ELEMENTARY,2441 HUNTLY,40511,605,ACTIVE,13-Sep-2023,1,100,,
100682,MAI THAI RESTAURANT,304 SOUTHLAND DR,40503,605,ACTIVE,04-Oct-2023,1,94,  25  38  40  45  50,
100695,MIRROR TWIN BREWING CO,725 NATIONAL AVE,40502,605,ACTIVE,25-Jul-2023,1,78,   6   8  13  15  21  25  40  41  46  49  50  56  58,
100695,MIRROR TWIN BREWING CO,725 NATIONAL AVE,40502,605,ACTIVE,08-Aug-2023,2,99,  41,
100702,LUNA STATE MOBILE,1806 MARLBORO DRIVE,40505,605,ACTIVE,05-Sep-2023,1,83,   8  10  17  18  25  37  39  41  44  46  49  51,
100702,LUNA STATE MOBILE,1806 MARLBORO DRIVE,40505,605,ACTIVE,05-Sep-2023,2,91,  10  17  37  39  41  44  46  49  51,
100817,SUPERMERCADO LAS NORTENAS,158 E NEW CIRCLE RD,40505,607,ACTIVE,19-Jul-2023,1,99,  56,
100817,SUPERMERCADO LAS NORTENAS,158 E NEW CIRCLE RD,40505,610,ACTIVE,19-Jul-2023,1,99,  56,
100886,MIYAKO POKE BOWL,867 S BROADWAY STE 110,40504,605,ACTIVE,04-Oct-2023,1,92,   6  18  37  41  45,
100886,MIYAKO POKE BOWL,867 S BROADWAY STE 110,40504,605,ACTIVE,04-Oct-2023,2,97,  37  41  45,
100987,CREATION KINGDOM,2935 TRAILWOOD LANE,40511,605,ACTIVE,18-Jul-2023,1,96,  13  50  56,
100987,CREATION KINGDOM,2935 TRAILWOOD LANE,40511,605,ACTIVE,18-Jul-2023,2,98,  50  56,
100987,CREATION KINGDOM,2935 TRAILWOOD LANE,40511,605,ACTIVE,18-Jul-2023,12,,"NOTICE AND ORDER OF QUARANTINE/VOLUNTARY DESTRUCTION 
SOUR CREAM 2.5LBS Q1/Q2",
101061,EL MALECON RESTAURANT,481 W NEW CIRCLE RD STE 170,40511,605,ACTIVE,29-Aug-2023,1,94,  38  39  44  48  50,
101062,NOTHING BUNDT CAKES,2358 NICHOLASVILLE RD STE 145,40503,605,ACTIVE,02-Aug-2023,1,97,  40  45  56,
101313,CARSON'S FOOD & DRINK,362 E MAIN STREET,40507,605,ACTIVE,07-Sep-2023,1,88,   6  21  25  34  39  41  45  50,
101313,CARSON'S FOOD & DRINK,362 E MAIN STREET,40507,605,ACTIVE,07-Sep-2023,2,95,  34  39  41  45  50,
101341,MIRROR TWIN BREWING,723 NATIONAL AVENUE,40502,605,ACTIVE,25-Jul-2023,1,92,  15  29  50  51  58,
101341,MIRROR TWIN BREWING,723 NATIONAL AVENUE,40502,605,ACTIVE,08-Aug-2023,2,99,  41,
101406,TANDOOR INDIAN,"3146 MAPLE LEAF DR, STE 110",40509,605,ACTIVE,29-Aug-2023,1,80,   8  10  21  23  29  37  38  41  43  44  48  50,
101406,TANDOOR INDIAN,"3146 MAPLE LEAF DR, STE 110",40509,605,ACTIVE,12-Sep-2023,2,100,,
101421,MEADOWTHORPE ASSISTED LIVING,171 LEESTOWN CENTER WAY,40511,605,ACTIVE,22-Aug-2023,2,97,  48  50,
101421,MEADOWTHORPE ASSISTED LIVING,171 LEESTOWN CENTER WAY,40511,605,ACTIVE,22-Aug-2023,1,95,  13  48  50,
101519,"WILLOWS, THE @ FRITZ FARM",2710 MAN O WAR BLVD,40515,605,ACTIVE,02-Oct-2023,1,100,,
101568,DOODLES BREAKFAST AND LUNCH STATE MOBILE,262 N LIMESTONE,40507,605,ACTIVE,30-Sep-2023,1,100,,
101625,BAR ONA,108 CHURCH ST,40508,605,ACTIVE,28-Sep-2023,1,100,,
101694,LA PETITE DELICAT,722 NATIONAL AVENUE,40502,605,ACTIVE,14-Jul-2023,2,96,  45  48  50,
101694,LA PETITE DELICAT,722 NATIONAL AVENUE,40502,605,ACTIVE,14-Jul-2023,1,94,  24  45  48  50,
101732,DOMINO'S 1359,"125 TOWNE CENTER DR, STE 127",40511,605,ACTIVE,19-Sep-2023,1,95,   6  29  56,
101732,DOMINO'S 1359,"125 TOWNE CENTER DR, STE 127",40511,605,ACTIVE,19-Sep-2023,2,99,  56,
101773,BARREL HOUSE DISTILLING CO,1200 MANCHESTER ST,40504,605,ACTIVE,19-Sep-2023,1,89,   6  10  18  48  50  58,
101773,BARREL HOUSE DISTILLING CO,1200 MANCHESTER ST,40504,605,ACTIVE,04-Oct-2023,2,94,  10  47  48  56,
101788,STARBUCKS #24662,4049 FINN WAY,40503,605,ACTIVE,10-Jul-2023,1,95,  25  46  50  56,
101788,STARBUCKS #24662,4049 FINN WAY,40503,605,ACTIVE,10-Jul-2023,2,97,  46  50  56,
101800,SCHNEIDER ELECTRIC FRONT MARKET,1601 MERCER RD,40511,610,ACTIVE,10-Aug-2023,1,100,,
101801,SCHNEIDER ELECTRIC BACK MARKET,1601 MERCER RD,40511,610,ACTIVE,10-Aug-2023,1,100,,
101972,HIGHGROVE AT TATES CREEK,4251 SARON DR,40515,605,ACTIVE,19-Sep-2023,1,96,  48  49  50,
102081,HONEYWOOD RESTAURANT,"110 SUMMIT @ FRITZ FARM AVE, SUITE 140",40503,605,ACTIVE,21-Jul-2023,2,97,  48  50,
102274,JOELLA'S HOT CHICKEN,2305 SIR BARTON WAY,40509,605,ACTIVE,25-Aug-2023,1,97,  48  57,
102275,BLAZE PIZZA,4049 FINN WAY #110,40517,605,ACTIVE,31-Jul-2023,1,81,   6   9  18  21  38  40  46  50  54  56  57  58,
102275,BLAZE PIZZA,4049 FINN WAY #110,40517,605,ACTIVE,14-Aug-2023,2,97,  48  50,
102415,KYOTO JAPANESE KITCHEN,4101 TATES CREEK CENTER DR #136,40515,605,ACTIVE,31-Jul-2023,1,69,   3   6  10  16  17  18  21  24  25  29  37  38  40  41  44  45  48  49  50  56,
102415,KYOTO JAPANESE KITCHEN,4101 TATES CREEK CENTER DR #136,40515,605,ACTIVE,14-Aug-2023,2,95,  17  41  48  56,
102438,LUSSI BROWN COFFEE BAR,114 CHURCH STREET,40507,605,ACTIVE,18-Aug-2023,1,99,  40,
102626,WHOLE FOOD MARKET,4055 FINN WAY,40517,607,ACTIVE,03-Oct-2023,1,99,  50,
102626,WHOLE FOOD MARKET,4055 FINN WAY,40517,607,ACTIVE,03-Oct-2023,1,100,,
102652,GENJI  - SUSHI BAR,4059 FINN WAY,40517,605,ACTIVE,03-Oct-2023,1,95,  21  30,
102696,CORELIFE EATERY,"4040 FINN WAY, STE 110",40517,605,ACTIVE,31-Jul-2023,1,80,  13  17  18  22  25  38  39  44  45  48  50  56  57,
102696,CORELIFE EATERY,"4040 FINN WAY, STE 110",40517,605,ACTIVE,14-Aug-2023,2,97,  44  45  50,
102895,"LEXINGTON BLUE SUSHI,  LLC",105 SUMMIT AT FRITZ PARK STE 130,40517,605,ACTIVE,31-Aug-2023,1,97,  17  40  45,
103122,THE GINGKO TREE,1305 FINCASTLE RD,40502,605,ACTIVE,18-Aug-2023,1,94,  38  41  46  48  56,
103206,DOUBLE DOGS,"1916 JUSTICE DRIVE, STE 130",40509,605,ACTIVE,02-Oct-2023,1,87,  18  20  21  45  48  51  56,
103381,LEGACY RESERVE AT FRITZ FARM,2700 MAN O WAR BLVD,40515,605,ACTIVE,26-Sep-2023,1,88,  10  25  29  45  48  50  56  58,
103401,KROGER FIELD CONCESSION #178,1540 UNIVERSITY DR,40506,605,ACTIVE,16-Sep-2023,1,100,,
103401,KROGER FIELD CONCESSION #178,1540 UNIVERSITY DR,40506,610,ACTIVE,16-Sep-2023,1,100,,
103402,LONGSHIP,1540 UNIVERSITY DR,40506,605,ACTIVE,16-Sep-2023,1,100,,
103402,LONGSHIP,1540 UNIVERSITY DR,40506,610,ACTIVE,16-Sep-2023,1,100,,
103479,JERSEY MIKE'S SUBS,2200 WAR ADMIRAL WAY SUITE 175,40509,605,ACTIVE,08-Sep-2023,1,98,  48,
103563,PIZZA HUT #2967,1650 BRYAN STATION RD #118,40505,605,ACTIVE,20-Jul-2023,1,98,  50  56,
103603,MR. BREWS TAPHOUSE,220 RUCCIO WAY SUITE 110,40503,605,ACTIVE,21-Sep-2023,1,95,  25  39  45  50,
103603,MR. BREWS TAPHOUSE,220 RUCCIO WAY SUITE 110,40503,605,ACTIVE,21-Sep-2023,2,97,  39  45  50,
